GeographyCode,KS103EW0002
E00102776,75
E00102777,32
E00102778,50
E00102779,57
E00102780,79
E00102781,63
E00102782,67
E00102783,38
E00102784,36
E00102785,23
E00102786,38
E00102787,100
E00102788,50
E00102789,52
E00102790,77
E00102791,56
E00102792,62
E00102793,67
E00102794,50
E00102795,56
E00102796,31
E00102797,67
E00102798,54
E00102799,86
E00102800,53
E00102801,98
E00102802,94
E00102803,78
E00102804,54
E00102805,62
E00102806,55
E00102807,68
E00102808,60
E00102809,74
E00102810,73
E00102811,69
E00102812,80
E00102813,40
E00102814,60
E00102815,44
E00102816,36
E00102817,77
E00102818,80
E00102819,39
E00102820,33
E00102821,65
E00102823,59
E00102824,37
E00102825,70
E00102826,50
E00102827,62
E00102828,32
E00102829,30
E00102830,50
E00102831,48
E00102832,92
E00102833,35
E00102834,61
E00102835,70
E00102836,35
E00102837,55
E00102838,50
E00102839,77
E00102840,57
E00102841,50
E00102842,48
E00102843,60
E00102844,63
E00102845,46
E00102847,74
E00102848,64
E00102849,60
E00102850,48
E00102851,71
E00102852,79
E00102853,65
E00102854,58
E00102855,74
E00102856,42
E00102857,43
E00102858,76
E00102859,66
E00102860,136
E00102861,76
E00102862,120
E00102863,68
E00102864,40
E00102865,73
E00102866,86
E00102867,56
E00102868,85
E00102869,68
E00102870,84
E00102871,55
E00102872,82
E00102873,67
E00102874,48
E00102875,69
E00102876,66
E00102877,113
E00102878,53
E00102879,41
E00102880,62
E00102881,54
E00102882,85
E00102883,20
E00102884,95
E00102885,64
E00102886,97
E00102887,51
E00102888,40
E00102889,75
E00102890,81
E00102891,50
E00102892,63
E00102893,41
E00102894,40
E00102895,56
E00102896,50
E00102897,48
E00102898,61
E00102899,74
E00102900,92
E00102901,34
E00102902,57
E00102903,58
E00102904,25
E00102905,56
E00102906,61
E00102907,46
E00102908,77
E00102909,54
E00102910,78
E00102911,60
E00102912,37
E00102913,15
E00102914,76
E00102915,51
E00102916,58
E00102917,43
E00102918,21
E00102919,38
E00102920,25
E00102921,34
E00102922,57
E00102923,55
E00102924,62
E00102925,41
E00102926,46
E00102927,50
E00102928,33
E00102929,49
E00102930,38
E00102931,81
E00102932,42
E00102933,37
E00102934,45
E00102935,80
E00102936,71
E00102937,53
E00102938,31
E00102939,75
E00102940,59
E00102941,70
E00102942,99
E00102943,38
E00102944,57
E00102945,38
E00102946,48
E00102947,33
E00102948,52
E00102949,58
E00102950,49
E00102951,86
E00102952,75
E00102953,109
E00102954,71
E00102955,62
E00102956,37
E00102957,48
E00102958,99
E00102959,70
E00102960,72
E00102961,98
E00102962,89
E00102963,50
E00102965,64
E00102966,78
E00102967,27
E00102968,54
E00102969,54
E00102970,64
E00102971,28
E00102972,23
E00102973,57
E00102974,50
E00102975,78
E00102976,103
E00102977,47
E00102978,94
E00102979,77
E00102980,100
E00102981,39
E00102982,100
E00102983,78
E00102984,108
E00102986,157
E00102987,105
E00102988,70
E00102989,88
E00102990,76
E00102991,43
E00102992,67
E00102993,44
E00102994,57
E00102995,65
E00102996,99
E00102997,59
E00102998,55
E00102999,74
E00103000,75
E00103001,61
E00103002,98
E00103003,53
E00103004,54
E00103005,41
E00103006,55
E00103007,63
E00103008,81
E00103009,32
E00103010,50
E00103011,61
E00103013,77
E00103014,120
E00103015,72
E00103016,71
E00103017,78
E00103018,61
E00103019,72
E00103020,85
E00103021,45
E00103023,73
E00103024,56
E00103025,92
E00103026,126
E00103027,55
E00103028,50
E00103029,41
E00103030,44
E00103031,36
E00103032,107
E00103033,42
E00103034,48
E00103035,71
E00103036,61
E00103037,19
E00103038,51
E00103039,62
E00103040,73
E00103041,40
E00103042,90
E00103043,88
E00103044,56
E00103045,59
E00103047,84
E00103048,84
E00103049,59
E00103050,61
E00103051,53
E00103052,95
E00103053,74
E00103054,102
E00103055,78
E00103056,57
E00103057,35
E00103058,58
E00103059,54
E00103060,64
E00103061,66
E00103062,91
E00103063,57
E00103064,68
E00103065,50
E00103066,27
E00103067,40
E00103068,46
E00103069,63
E00103070,80
E00103071,67
E00103072,57
E00103073,45
E00103074,90
E00103075,55
E00103076,61
E00103077,73
E00103078,78
E00103079,64
E00103080,41
E00103081,63
E00103082,74
E00103083,40
E00103084,102
E00103085,80
E00103086,114
E00103087,110
E00103088,52
E00103089,72
E00103090,90
E00103091,87
E00103092,94
E00103093,80
E00103094,81
E00103095,32
E00103096,105
E00103097,73
E00103098,64
E00103099,49
E00103100,78
E00103101,32
E00103102,22
E00103103,24
E00103104,9
E00103105,24
E00103106,16
E00103107,30
E00103108,25
E00103109,33
E00103110,31
E00103111,22
E00103112,37
E00103113,102
E00103114,40
E00103115,93
E00103116,61
E00103117,47
E00103118,59
E00103119,66
E00103120,67
E00103121,75
E00103122,77
E00103123,63
E00103124,59
E00103125,66
E00103126,67
E00103127,93
E00103128,46
E00103129,25
E00103130,59
E00103131,73
E00103132,73
E00103133,28
E00103134,33
E00103135,39
E00103136,42
E00103137,32
E00103138,16
E00103139,80
E00103140,20
E00103141,23
E00103142,65
E00103143,27
E00103144,58
E00103145,5
E00103146,40
E00103147,51
E00103148,90
E00103149,53
E00103150,78
E00103151,43
E00103152,51
E00103153,22
E00103154,28
E00103155,49
E00103156,68
E00103157,56
E00103158,61
E00103159,82
E00103160,99
E00103161,53
E00103162,73
E00103163,86
E00103164,81
E00103165,59
E00103166,85
E00103167,57
E00103168,95
E00103169,66
E00103170,50
E00103171,85
E00103172,94
E00103173,68
E00103174,49
E00103175,69
E00103176,40
E00103177,59
E00103178,29
E00103179,55
E00103180,59
E00103181,60
E00103182,109
E00103183,55
E00103184,71
E00103185,81
E00103186,86
E00103187,87
E00103188,35
E00103189,45
E00103190,38
E00103191,45
E00103192,44
E00103193,30
E00103194,36
E00103195,40
E00103196,44
E00103197,63
E00103198,52
E00103199,107
E00103200,68
E00103201,84
E00103202,32
E00103203,50
E00103204,83
E00103205,73
E00103206,105
E00103207,82
E00103208,81
E00103209,79
E00103210,56
E00103211,34
E00103212,38
E00103213,69
E00103214,84
E00103215,53
E00103216,31
E00103217,37
E00103218,34
E00103219,61
E00103220,40
E00103221,53
E00103222,42
E00103223,49
E00103224,59
E00103225,52
E00103226,59
E00103227,29
E00103228,57
E00103229,28
E00103230,93
E00103231,55
E00103232,53
E00103233,33
E00103234,30
E00103235,59
E00103236,64
E00103237,28
E00103238,42
E00103239,61
E00103240,97
E00103241,52
E00103242,50
E00103243,39
E00103244,82
E00103245,45
E00103246,27
E00103247,47
E00103248,51
E00103249,63
E00103250,58
E00103251,60
E00103252,35
E00103253,30
E00103254,64
E00103255,47
E00103256,61
E00103257,85
E00103258,36
E00103259,35
E00103260,90
E00103261,54
E00103262,66
E00103263,53
E00103264,53
E00103265,47
E00103266,65
E00103267,48
E00103268,46
E00103269,52
E00103270,51
E00103271,45
E00103272,47
E00103273,60
E00103274,25
E00103275,32
E00103276,55
E00103277,52
E00103278,65
E00103279,60
E00103280,35
E00103281,80
E00103282,77
E00103283,52
E00103284,67
E00103285,85
E00103286,37
E00103287,78
E00103288,75
E00103289,64
E00103290,54
E00103291,40
E00103292,46
E00103293,69
E00103294,63
E00103295,59
E00103296,64
E00103297,81
E00103298,50
E00103299,54
E00103300,70
E00103301,36
E00103302,39
E00103303,79
E00103304,53
E00103305,52
E00103306,43
E00103307,50
E00103308,75
E00103309,64
E00103310,76
E00103311,59
E00103312,53
E00103313,39
E00103314,79
E00103315,69
E00103316,20
E00103317,75
E00103318,52
E00103319,34
E00103320,60
E00103321,64
E00103322,45
E00103323,44
E00103324,43
E00103325,28
E00103326,62
E00103327,10
E00103328,45
E00103329,8
E00103330,31
E00103331,47
E00103332,54
E00103333,57
E00103334,39
E00103335,76
E00103336,75
E00103337,67
E00103338,51
E00103339,38
E00103340,48
E00103341,36
E00103342,118
E00103343,77
E00103344,24
E00103345,73
E00103346,71
E00103347,37
E00103348,52
E00103349,38
E00103350,38
E00103351,37
E00103352,32
E00103353,44
E00103354,53
E00103355,63
E00103356,55
E00103357,40
E00103358,67
E00103359,21
E00103360,74
E00103361,46
E00103362,49
E00103363,49
E00103364,65
E00103365,111
E00103366,50
E00103367,74
E00103368,58
E00103370,76
E00103371,46
E00103372,16
E00103373,31
E00103374,58
E00103375,59
E00103376,9
E00103377,37
E00103378,39
E00103379,43
E00103380,64
E00103381,71
E00103382,48
E00103383,33
E00103384,32
E00103385,51
E00103386,71
E00103387,27
E00103388,36
E00103389,25
E00103390,85
E00103391,37
E00103392,52
E00103393,78
E00103394,21
E00103395,30
E00103396,61
E00103397,45
E00103398,31
E00103399,57
E00103400,44
E00103401,38
E00103402,46
E00103405,42
E00103406,49
E00103407,27
E00103408,30
E00103409,40
E00103410,23
E00103411,36
E00103412,29
E00103413,63
E00103414,53
E00103415,45
E00103416,46
E00103417,32
E00103418,42
E00103419,33
E00103420,57
E00103421,52
E00103422,32
E00103423,50
E00103424,30
E00103425,51
E00103426,53
E00103427,46
E00103428,67
E00103429,59
E00103430,67
E00103431,163
E00103432,29
E00103433,89
E00103434,81
E00103435,93
E00103436,38
E00103437,73
E00103438,63
E00103439,111
E00103440,77
E00103441,47
E00103442,77
E00103443,48
E00103444,42
E00103445,49
E00103446,36
E00103447,48
E00103448,49
E00103449,56
E00103450,35
E00103451,31
E00103452,67
E00103453,63
E00103454,58
E00103455,49
E00103456,34
E00103457,68
E00103458,57
E00103459,75
E00103460,51
E00103461,31
E00103462,40
E00103463,29
E00103464,65
E00103465,59
E00103466,42
E00103467,18
E00103468,39
E00103470,41
E00103471,50
E00103472,49
E00103473,43
E00103474,43
E00103475,38
E00103476,36
E00103477,56
E00103478,33
E00103479,62
E00103480,52
E00103481,31
E00103482,42
E00103483,34
E00103484,25
E00103485,106
E00103486,54
E00103487,78
E00103488,58
E00103489,39
E00103490,26
E00103491,29
E00103492,48
E00103493,16
E00103494,50
E00103495,44
E00103496,83
E00103497,46
E00103498,46
E00103499,44
E00103500,16
E00103501,38
E00103502,19
E00103503,33
E00103504,72
E00103505,53
E00103506,28
E00103507,60
E00103508,76
E00103509,54
E00103510,58
E00103511,66
E00103512,75
E00103513,98
E00103514,77
E00103515,99
E00103516,54
E00103517,116
E00103518,52
E00103519,51
E00103520,55
E00103521,57
E00103522,37
E00103523,42
E00103524,58
E00103525,68
E00103526,82
E00103527,49
E00103528,29
E00103529,51
E00103530,74
E00103531,43
E00103532,58
E00103533,152
E00103534,54
E00103535,49
E00103536,64
E00103537,81
E00103538,57
E00103539,22
E00103540,83
E00103541,50
E00103542,64
E00103543,47
E00103544,59
E00103545,58
E00103546,55
E00103547,52
E00103548,56
E00103549,47
E00103550,84
E00103551,68
E00103552,80
E00103553,96
E00103554,64
E00103555,57
E00103556,61
E00103558,52
E00103559,69
E00103560,147
E00103561,56
E00103562,67
E00103563,69
E00103564,58
E00103565,46
E00103566,76
E00103567,47
E00103568,117
E00103569,76
E00103570,89
E00103571,69
E00103572,149
E00103573,41
E00103574,86
E00103575,71
E00103576,96
E00103577,91
E00103578,72
E00103579,106
E00103580,56
E00103581,36
E00103582,43
E00103583,55
E00103584,67
E00103585,35
E00103586,79
E00103587,28
E00103588,13
E00103589,54
E00103590,36
E00103591,32
E00103592,54
E00103593,29
E00103594,71
E00103595,60
E00103596,35
E00103597,31
E00103598,69
E00103599,68
E00103600,44
E00103601,37
E00103602,52
E00103603,95
E00103604,67
E00103605,51
E00103606,106
E00103608,88
E00103609,150
E00103610,24
E00103611,50
E00103612,24
E00103613,45
E00103614,70
E00103615,39
E00103616,45
E00103617,46
E00103619,81
E00103620,79
E00103621,54
E00103622,81
E00103623,48
E00103624,72
E00103625,25
E00103626,31
E00103627,38
E00103628,55
E00103629,63
E00103630,48
E00103631,26
E00103632,40
E00103633,50
E00103634,61
E00103635,61
E00103636,32
E00103637,49
E00103638,25
E00103639,45
E00103640,29
E00103641,41
E00103642,75
E00103643,33
E00103644,45
E00103645,63
E00103646,79
E00103647,100
E00103648,53
E00103649,44
E00103650,42
E00103654,82
E00103655,37
E00103656,64
E00103657,61
E00103658,73
E00103659,100
E00103660,58
E00103661,34
E00103662,68
E00103664,60
E00103665,39
E00103666,31
E00103667,19
E00103668,34
E00103669,36
E00103670,68
E00103671,97
E00103672,48
E00103673,75
E00103674,74
E00103675,108
E00103676,63
E00103677,94
E00103678,101
E00103679,94
E00103680,62
E00103681,91
E00103682,90
E00103683,80
E00103684,108
E00103685,59
E00103686,62
E00103687,97
E00103688,29
E00103689,75
E00103690,31
E00103691,48
E00103692,100
E00103693,28
E00103694,49
E00103695,32
E00103696,40
E00103697,55
E00103699,54
E00103700,52
E00103701,96
E00103702,88
E00103703,69
E00103705,46
E00103706,99
E00103707,30
E00103708,44
E00103709,276
E00103710,49
E00103711,36
E00103712,73
E00103713,44
E00103714,30
E00103715,54
E00103716,46
E00103717,44
E00103719,28
E00103720,21
E00103721,10
E00103722,31
E00103724,45
E00103725,63
E00103726,39
E00103727,45
E00103728,18
E00103730,49
E00103731,97
E00103732,46
E00103733,46
E00103734,61
E00103735,42
E00103736,66
E00103737,46
E00103738,47
E00103739,68
E00103740,50
E00103741,63
E00103742,47
E00103743,66
E00103744,54
E00103745,100
E00103746,39
E00103747,59
E00103748,38
E00103749,67
E00103750,35
E00103751,35
E00103752,32
E00103753,93
E00103754,57
E00103755,37
E00103756,31
E00103757,55
E00103758,53
E00103759,47
E00103760,34
E00103761,62
E00103762,40
E00103763,50
E00103764,65
E00103765,43
E00103766,45
E00103767,54
E00103768,47
E00103769,36
E00103770,56
E00103771,76
E00103772,82
E00103773,28
E00103774,52
E00103775,15
E00103776,66
E00103777,59
E00103778,42
E00103779,49
E00103780,62
E00103781,38
E00103782,99
E00103783,87
E00103784,57
E00103785,84
E00103786,93
E00103787,96
E00103788,47
E00103789,58
E00103790,73
E00103791,69
E00103792,41
E00103793,70
E00103794,94
E00103795,38
E00103796,78
E00103797,35
E00103798,101
E00103799,48
E00103800,45
E00103801,59
E00103802,52
E00103803,51
E00103804,69
E00103805,65
E00103806,87
E00103807,57
E00103808,47
E00103809,20
E00103810,66
E00103811,61
E00103812,65
E00103813,47
E00103814,77
E00103815,64
E00103816,69
E00103817,28
E00103818,45
E00103819,36
E00103820,72
E00103821,63
E00103822,65
E00103823,45
E00103824,61
E00103825,33
E00103826,52
E00103827,42
E00103828,55
E00103829,44
E00103830,36
E00103831,55
E00103832,37
E00103833,94
E00103834,57
E00103835,55
E00103836,54
E00103837,47
E00103838,43
E00103839,52
E00103840,100
E00103841,80
E00103842,104
E00103843,113
E00103844,43
E00103845,52
E00103846,81
E00103847,73
E00103848,45
E00103849,73
E00103850,82
E00103851,62
E00103852,77
E00103853,53
E00103854,61
E00103855,63
E00103856,68
E00103857,60
E00103858,84
E00103859,33
E00103860,49
E00103861,66
E00103862,59
E00103863,57
E00103864,54
E00103865,78
E00103866,64
E00103867,105
E00103868,41
E00103869,32
E00103870,67
E00103871,62
E00103872,78
E00103873,53
E00103874,143
E00103875,63
E00103876,65
E00103877,30
E00103878,32
E00103879,27
E00103880,91
E00103881,49
E00103882,66
E00103883,63
E00103884,46
E00103885,56
E00103886,87
E00103887,89
E00103888,87
E00103889,92
E00103890,68
E00103891,54
E00103894,54
E00103895,47
E00103896,66
E00103897,57
E00103898,59
E00103899,47
E00103900,40
E00103901,80
E00103902,33
E00103903,33
E00103904,59
E00103905,35
E00103906,47
E00103907,62
E00103908,60
E00103909,46
E00103910,66
E00103911,43
E00103912,44
E00103913,71
E00103914,54
E00103915,57
E00103916,35
E00103917,43
E00103918,54
E00103919,82
E00103920,52
E00103921,84
E00103922,60
E00103923,40
E00103924,53
E00103925,101
E00103926,80
E00103927,36
E00103928,53
E00103929,95
E00103930,69
E00103931,57
E00103932,55
E00103933,57
E00103934,81
E00103935,62
E00103936,76
E00103937,68
E00103938,75
E00103939,78
E00103940,55
E00103941,42
E00103942,29
E00103943,43
E00103944,31
E00103945,29
E00103946,85
E00103947,56
E00103948,59
E00103949,50
E00103950,107
E00103951,82
E00103952,93
E00103953,67
E00103954,74
E00103955,82
E00103956,60
E00103957,76
E00103958,105
E00103959,128
E00103960,47
E00103961,34
E00103962,49
E00103963,52
E00103964,62
E00103965,51
E00103966,87
E00103967,70
E00103968,42
E00103969,35
E00103970,29
E00103971,49
E00103972,32
E00103973,31
E00103974,50
E00103975,43
E00103976,47
E00103977,30
E00103978,67
E00103979,17
E00103980,58
E00103981,106
E00103982,72
E00103983,27
E00103984,37
E00103985,46
E00103986,44
E00103987,69
E00103988,38
E00103989,56
E00103990,28
E00103991,45
E00103992,41
E00103994,50
E00103995,57
E00103996,48
E00103998,28
E00103999,23
E00104000,89
E00104001,36
E00104002,33
E00104003,29
E00104004,60
E00104005,22
E00104006,71
E00104007,61
E00104008,48
E00104009,42
E00104010,26
E00104011,62
E00104012,33
E00104013,21
E00104014,39
E00104015,54
E00104016,43
E00104017,59
E00104018,46
E00104019,53
E00104020,65
E00104021,67
E00104022,75
E00104023,50
E00104024,45
E00104025,57
E00104026,74
E00104027,71
E00104028,81
E00104029,73
E00104030,83
E00104031,52
E00104032,33
E00104033,54
E00104034,39
E00104035,25
E00104036,51
E00104037,61
E00104038,27
E00104039,45
E00104040,83
E00104041,88
E00104042,42
E00104043,84
E00104044,124
E00104045,52
E00104046,26
E00104047,106
E00104048,88
E00104049,63
E00104050,58
E00104051,73
E00104052,108
E00104053,64
E00104054,46
E00104055,60
E00104056,46
E00104057,122
E00104058,87
E00104059,88
E00104060,113
E00104062,39
E00104063,64
E00104064,95
E00104065,103
E00104066,41
E00104067,109
E00104068,182
E00104069,74
E00104070,75
E00104071,59
E00104072,76
E00104073,54
E00104074,48
E00104075,70
E00104076,37
E00104077,53
E00104078,65
E00104079,43
E00104080,87
E00104081,86
E00104082,53
E00104083,42
E00104084,89
E00104085,89
E00104086,60
E00104087,135
E00104088,61
E00104089,92
E00104090,71
E00104091,94
E00104093,76
E00104094,90
E00104095,104
E00104096,72
E00104097,40
E00104098,50
E00104099,54
E00104100,52
E00104101,38
E00104103,60
E00104105,43
E00104106,31
E00104107,84
E00104108,39
E00104109,44
E00104111,43
E00104112,20
E00104113,93
E00104114,50
E00104115,57
E00104116,51
E00104117,70
E00104118,49
E00104119,28
E00104120,75
E00104121,40
E00104122,75
E00104123,56
E00104124,50
E00104125,39
E00104126,71
E00104127,38
E00104128,37
E00104129,50
E00104130,57
E00104131,28
E00104132,16
E00104133,33
E00104134,85
E00104135,63
E00104136,99
E00104137,25
E00104138,73
E00104139,47
E00104140,53
E00104141,72
E00104142,53
E00104143,61
E00104144,91
E00104145,31
E00104146,30
E00104147,56
E00104148,43
E00104149,66
E00104150,64
E00104151,53
E00104152,99
E00104153,52
E00104154,54
E00104155,40
E00104156,67
E00104157,69
E00104158,23
E00104159,19
E00104160,163
E00104161,47
E00104162,24
E00104163,44
E00104164,21
E00104165,35
E00104166,59
E00104167,44
E00104168,21
E00104169,67
E00104170,58
E00104171,57
E00104172,46
E00104173,62
E00104174,71
E00104175,58
E00104176,55
E00104177,69
E00104178,68
E00104179,69
E00104180,27
E00104181,46
E00104182,20
E00104183,32
E00104184,17
E00104185,49
E00104186,25
E00104187,50
E00104188,89
E00104189,109
E00104190,54
E00104191,58
E00104194,80
E00104195,98
E00104196,68
E00104197,122
E00104198,69
E00104199,63
E00104200,66
E00104201,41
E00104202,51
E00104203,54
E00104204,67
E00104205,82
E00104206,34
E00104207,82
E00104208,51
E00104209,85
E00104210,38
E00104211,64
E00104212,80
E00104213,39
E00104214,64
E00104216,41
E00104217,69
E00104218,65
E00104219,68
E00104220,47
E00104221,34
E00104222,29
E00104223,44
E00104224,55
E00104225,75
E00104226,54
E00104227,58
E00104228,18
E00104229,39
E00104230,56
E00104231,38
E00104232,51
E00104233,115
E00104234,106
E00104235,83
E00104236,82
E00104237,55
E00104238,81
E00104239,84
E00104240,73
E00104241,85
E00104242,94
E00104243,99
E00104244,84
E00104245,119
E00104246,111
E00104247,110
E00104248,78
E00104249,99
E00104250,111
E00104251,85
E00104252,74
E00104253,116
E00104254,64
E00104255,72
E00104256,100
E00104257,106
E00104258,68
E00104259,58
E00104260,84
E00104261,103
E00104262,95
E00104263,76
E00104264,129
E00104265,141
E00104266,139
E00104267,49
E00104268,33
E00104269,33
E00104270,32
E00104271,28
E00104272,41
E00104273,41
E00104274,26
E00104275,46
E00104276,58
E00104277,36
E00104278,24
E00104279,29
E00104280,32
E00104281,39
E00104282,32
E00104283,34
E00104284,27
E00104285,60
E00104286,95
E00104287,56
E00104288,62
E00104289,59
E00104290,73
E00104291,72
E00104292,73
E00104293,95
E00104294,61
E00104295,85
E00104296,73
E00104297,71
E00104298,59
E00104300,39
E00104301,75
E00104302,44
E00104303,65
E00104304,61
E00104305,77
E00104306,54
E00104307,63
E00104308,70
E00104309,57
E00104310,83
E00104311,62
E00104312,93
E00104313,44
E00104314,75
E00104315,55
E00104316,104
E00104317,48
E00104318,68
E00104319,76
E00104320,46
E00104322,39
E00104323,47
E00104324,68
E00104325,90
E00104326,75
E00104327,74
E00104328,75
E00104329,79
E00104330,77
E00104331,71
E00104332,77
E00104333,52
E00104335,93
E00104336,78
E00104337,56
E00104338,76
E00104339,55
E00104340,28
E00104341,53
E00104342,68
E00104343,44
E00104344,117
E00104345,68
E00104346,85
E00104347,58
E00104348,57
E00104349,78
E00104350,80
E00104351,82
E00104352,87
E00104353,81
E00104354,87
E00104355,88
E00104356,46
E00104357,80
E00104358,67
E00104359,90
E00104361,127
E00104362,122
E00104363,50
E00104364,31
E00104365,56
E00104366,91
E00104367,52
E00104369,97
E00104370,69
E00104371,72
E00104372,85
E00104373,34
E00104374,110
E00104375,87
E00104376,51
E00104377,43
E00104378,91
E00104379,31
E00104380,55
E00104381,65
E00104382,107
E00104383,50
E00104384,59
E00104385,66
E00104386,89
E00104387,75
E00104388,63
E00104389,55
E00104390,72
E00104391,64
E00104392,67
E00104393,38
E00104394,43
E00104395,75
E00104396,51
E00104397,39
E00104398,46
E00104399,46
E00104400,79
E00104401,35
E00104402,73
E00104403,60
E00104404,52
E00104405,71
E00104406,120
E00104407,81
E00104408,84
E00104409,74
E00104410,68
E00104411,66
E00104412,74
E00104413,36
E00104414,45
E00104415,66
E00104416,82
E00104417,64
E00104418,66
E00104419,74
E00104420,79
E00104421,92
E00104422,74
E00104423,78
E00104424,79
E00104425,76
E00104426,57
E00104427,76
E00104428,100
E00104429,27
E00104430,73
E00104431,62
E00104432,58
E00104433,81
E00104434,57
E00104435,63
E00104436,79
E00104437,58
E00104438,51
E00104439,61
E00104440,66
E00104441,76
E00104442,76
E00104443,88
E00104444,62
E00104445,76
E00104446,49
E00104447,68
E00104448,49
E00104449,50
E00104450,86
E00104451,62
E00104452,53
E00112295,105
E00112296,90
E00112297,212
E00112298,139
E00112299,110
E00112300,101
E00112301,102
E00112302,106
E00112303,155
E00112304,156
E00112305,128
E00112306,83
E00112307,112
E00112308,101
E00112309,47
E00112310,186
E00112311,133
E00112312,59
E00112313,70
E00112314,113
E00112315,59
E00112316,73
E00112317,95
E00112319,39
E00112320,65
E00112321,70
E00112322,98
E00112323,58
E00112324,50
E00112325,48
E00112326,44
E00112327,41
E00112328,31
E00112329,51
E00112330,71
E00112331,83
E00112332,55
E00112333,70
E00112334,48
E00112335,106
E00112336,64
E00112337,81
E00112338,64
E00112339,39
E00112340,52
E00112341,56
E00112342,63
E00112343,44
E00112344,57
E00112345,103
E00112346,57
E00112347,59
E00112348,64
E00112349,59
E00112350,53
E00112351,37
E00112352,46
E00112353,42
E00112354,78
E00112355,55
E00112356,72
E00112357,58
E00112358,59
E00112359,50
E00112360,67
E00112361,57
E00112362,67
E00112363,57
E00112364,57
E00112365,45
E00112366,63
E00112367,87
E00112368,45
E00112369,37
E00112370,38
E00112371,48
E00112372,46
E00112373,37
E00112374,76
E00112375,96
E00112376,66
E00112377,72
E00112378,59
E00112379,60
E00112380,32
E00112381,24
E00112382,36
E00112383,39
E00112384,77
E00112386,93
E00112387,55
E00112388,122
E00112389,80
E00112390,71
E00112391,71
E00112392,63
E00112393,74
E00112394,85
E00112395,55
E00112396,194
E00112397,202
E00112398,101
E00112399,135
E00112400,113
E00112401,119
E00112402,164
E00112403,149
E00112404,172
E00112405,85
E00112406,80
E00112407,116
E00112408,98
E00112409,109
E00112410,80
E00112411,99
E00112412,136
E00112413,89
E00112414,207
E00112415,66
E00112417,103
E00112418,84
E00112419,144
E00112420,107
E00112423,93
E00112424,111
E00112425,211
E00112427,102
E00112428,143
E00112429,76
E00112430,67
E00112431,136
E00112432,103
E00112433,268
E00112434,75
E00112435,160
E00112436,71
E00112437,67
E00112439,90
E00112440,115
E00112441,80
E00112442,99
E00112443,130
E00112444,81
E00112445,81
E00112446,44
E00112447,44
E00112448,33
E00112449,75
E00112450,75
E00112451,53
E00112452,68
E00112453,95
E00112454,33
E00112455,59
E00112456,44
E00112457,46
E00112458,84
E00112459,90
E00112460,45
E00112461,46
E00112462,44
E00112463,56
E00112464,116
E00112465,134
E00112466,63
E00112467,94
E00112468,77
E00112469,90
E00112470,95
E00112471,69
E00112472,89
E00112473,113
E00112474,77
E00112475,104
E00112476,55
E00112477,92
E00112478,88
E00112479,125
E00112480,77
E00112481,38
E00112482,98
E00112483,71
E00112484,71
E00112485,106
E00112486,65
E00112487,166
E00112488,79
E00112489,92
E00112490,189
E00112491,38
E00112492,79
E00112493,117
E00112494,60
E00112495,79
E00112496,148
E00112497,91
E00112498,78
E00112499,85
E00112500,273
E00112501,50
E00112502,111
E00112503,84
E00112504,205
E00112505,240
E00112506,76
E00112507,155
E00112508,131
E00112509,150
E00112510,143
E00112511,110
E00112512,111
E00112513,113
E00112514,64
E00112515,73
E00112516,44
E00112517,67
E00112518,29
E00112519,56
E00112520,68
E00112521,62
E00112522,69
E00112523,104
E00112524,140
E00112525,83
E00112526,38
E00112527,98
E00112528,37
E00112529,60
E00112530,31
E00112531,70
E00112532,51
E00112533,54
E00112534,49
E00112535,52
E00112536,53
E00112537,33
E00112538,52
E00112539,33
E00112540,69
E00112541,57
E00112542,77
E00112543,47
E00112544,58
E00112545,78
E00112546,102
E00112547,75
E00112548,82
E00112549,76
E00112550,83
E00112551,94
E00112552,100
E00112553,86
E00112554,141
E00112555,122
E00112556,73
E00112557,116
E00112558,126
E00112559,116
E00112560,133
E00112561,97
E00112562,116
E00112563,101
E00112564,321
E00112565,207
E00112566,326
E00112567,250
E00112568,244
E00112570,182
E00112571,173
E00112572,261
E00112573,226
E00112574,209
E00112575,109
E00112576,286
E00112577,187
E00112578,154
E00112579,167
E00112580,87
E00112581,86
E00112582,156
E00112583,107
E00112584,242
E00112585,107
E00112586,89
E00112587,70
E00112588,133
E00112589,56
E00112590,57
E00112591,167
E00112592,102
E00112593,94
E00112594,199
E00112595,338
E00112596,168
E00112597,157
E00112598,89
E00112599,153
E00112600,126
E00112601,153
E00112602,91
E00112603,77
E00112604,88
E00112605,89
E00112606,157
E00112607,57
E00112608,103
E00112609,55
E00112610,64
E00112611,69
E00112612,83
E00112613,77
E00112614,67
E00112615,73
E00112616,124
E00112617,45
E00112619,99
E00112620,88
E00112621,117
E00112622,84
E00112623,73
E00112624,101
E00112625,78
E00112626,72
E00112627,94
E00112628,116
E00112629,117
E00112630,139
E00112631,75
E00112632,85
E00112633,75
E00112634,77
E00112635,80
E00112636,38
E00112637,122
E00112638,78
E00112639,123
E00112640,71
E00112641,36
E00112642,29
E00112643,54
E00112644,79
E00112645,64
E00112646,68
E00112647,60
E00112648,33
E00112649,74
E00112650,108
E00112651,48
E00112652,44
E00112653,63
E00112654,49
E00112655,84
E00112656,79
E00112657,28
E00112658,43
E00112659,75
E00112660,73
E00112661,51
E00112662,79
E00112663,42
